,,1702121,Als,1
,,1702122,Hørby,0
,,1702123,Onsild,0
,,1702124,Hobro,0
,,109,7. AALBORG ØST,2
,,1702125,Sønderbroskolen,0
,,1702126,Gigantium,0
,,1702127,Vejgaardhallen,0
,,1702128,Vejgaard Østre Skole,0
,,1702129,Mellervangskolens Idrætshal,0
,,1702130,Klaruphallen,0
,,1702131,Gug Skole,0
,,1702132,Gistrup Skoles Idrætshal,0
,,1702133,"Tornhøjskolen, Hallen",0
,,1702134,Idrætscentret Kongerslev,0
,,1702135,Mou Hotel,0
,,1702136,Båndby - Hallen,2
,,110,8. AALBORG VEST,0
,,1702137,Vesterkærets Skole,0
,,1702138,Haraldslund,0
,,1702139,Kærbyskolen,0
,,1702140,Hallen Ved Skalborggård,0
,,1702141,Kfum - Hallen,0
,,1702142,Frejlev Skoles Idrætshal,0
,,1702143,Svenstruphallen,0
,,1702144,Ferslev Skolehal,0
,,1702145,Nibe Hallen,0
,,1702146,Farstruphallen,0
,,111,9. AALBORG NORD,1
,,1702147,"Gl. Lindholm Skole, Kulturhus",0
,,1702148,Løvvanghallen,0
,,1702149,Multihallen Ved Vadumhallen,0
,,1702150,Sulsted Skolehal,0
,,1702151,Vodskov Kultur & Idrætscenter,1
,,1702152,Aalborghallen,0
,,1702153,Vester Hassing Hallen,0
,,1702154,Hals Skole,0
,,1702155,Ulstedhallen,0
13,"1m. Stemmeseddel med tegning, på skrift eller klæbning",0,HELE LANDET,1446
,,7,HOVEDSTADEN,418
,,10,KØBENHAVNS STORKREDS,183
,,20,1. ØSTERBRO,18
,,1700772,1. Østerbro,2
,,1700773,1. Nord,2
,,1700774,1. Syd,4
,,1700775,1. Vest,5
,,1700776,1. Nordvest,4
,,1700777,1. Øst,1
,,21,2. SUNDBYVESTER,23
,,1700778,2. Sundbyvester,5
,,1700779,2. Nord,11
,,1700780,2. Syd,3
,,1700781,2. Vest,2
,,1700782,2. Øst,2
,,22,3. INDRE BY,12
,,1700783,3. Indre By,0
,,1700784,3. Nord,5
,,1700785,3. Syd,3
,,1700786,3. Øst,4
,,23,4. SUNDBYØSTER,6
,,1700787,4. Sundbyøster,3
,,1700788,4. Nord,0
,,1700789,4. Syd,2
,,1700790,4. Øst,1
,,24,5. NØRREBRO,9
,,1700791,5. Nørrebro,0
,,1700792,5. Nord,0
,,1700793,5. Syd,1
,,1700794,5. Øst,0
,,1700795,5. Vest,0
,,1700796,5. Nordvest,8
,,1700797,5. Nørrebrohallen,0
,,25,6. BISPEBJERG,18
,,1700798,6. Bispebjerg,0
,,1700799,6. Nord,4
,,1700800,6. Øst,3
,,1700801,6. Syd,7
,,1700802,6. Vest,4
,,26,7. BRØNSHØJ,14
,,1700803,7. Brønshøj,0
,,1700804,7. Nord,1
,,1700805,7. Syd,5
,,1700806,7. Øst,3
,,1700807,7. Vest,0
,,1700808,7. Nordvest,0
,,1700809,7. Katrinedal,0
,,1700810,7. Kirkebjerg,0
,,1700811,7. Vanløse,5
,,27,8. VALBY,17
,,1700812,8. Valby,5
,,1700813,8. Nord,3
,,1700814,8. Syd,0
,,1700815,8. Vest,2
,,1700816,8. Sydøst,4
,,1700817,8. Midt,3
,,28,9. VESTERBRO,23
,,1700818,9. Vesterbro,0
,,1700819,9. Nord,3
,,1700820,9. Syd,10
,,1700821,9. Øst,3
,,1700822,9. Vest,1
,,1700823,9. Midt,2
,,1700824,9. Sydhavn,4
,,29,10. FALKONER,11
,,1700825,"10. Kreds, Søerne",2
,,1700826,"10. Kreds, Ny Hollænder",3
,,1700827,"10. Kreds, Bülowsvej",4
,,1700828,"10. Kreds, Duevej",2
,,30,11. SLOTS,11
,,1700829,"11. Kreds, Lindevang",3
,,1700830,"11. Kreds, Søndermark",1
,,1700831,"11. Kreds, Rådhuset",2
,,1700832,"11. Kreds, Nyelandsvej",5
,,31,12. TÅRNBY,21
,,1700833,Dragør Skole Syd,0
,,1700834,Hollænderhallen,3
,,1700835,Vestamager,2
,,1700836,Pilegården,3
,,1700837,Tårnby,6
,,1700838,Korsvejen,1
,,1700839,Løjtegården,2
,,1700840,Kastrup,4
,,11,KØBENHAVNS OMEGNS STORKREDS,128
,,32,1. GENTOFTE,15
,,1700841,Jægersborg,0
,,1700842,Munkegård,5
,,1700843,Rådhuset,3
,,1700844,Bakkegård,0
,,1700845,Dyssegård,0
,,1700846,Maglegård,2
,,1700847,Hellerup,0
,,1700848,Ordrup,0
,,1700849,Skovshoved,0
,,1700850,Skovgård,5
,,33,2. LYNGBY,5
,,1700851,Lyngby Midt,0
,,1700852,Lindegård,1
,,1700853,Trongård,2
,,1700854,Engelsborg,0
,,1700855,Taarbæk,0
,,1700856,Virum,1
,,1700857,Hummeltofte,0
,,1700858,Fuglsanggård,0
,,1700859,Kongevej,0
,,1700860,Lundtofte,1
,,34,3. GLADSAXE,14
,,1700861,Bagsværd,0
,,1700862,Hovedbiblioteket,1
,,1700863,Egegård,2
,,1700864,Grønnemose,6
,,1700865,Mørkhøj,1
,,1700866,Stengård,2
,,1700867,Søborg,2
,,1700868,Vadgård,0
,,1700869,Værebro,0
,,35,4. RØDOVRE,21
,,1700870,Herlev Medborgerhus,3
,,1700871,Herlev Hallerne,1
,,1700872,Kildegårdhallen,5
,,1700873,Ørbygård,5
,,1700874,Tinderhøj,1
,,1700875,Rødovre,0
,,1700876,Valhøj,2
,,1700877,Rødovrehallen,1
,,1700878,Islev,2
,,1700879,Milestedet,1
,,36,5. HVIDOVRE,11
,,1700880,Holmegårdshallen,0
,,1700881,Præstemoseskolen,0
,,1700882,Sønderkærskolen,1
,,1700883,Medborgerhuset,1
,,1700884,Dansborghallen,2
,,1700885,Frihedens Idrætscenter,2
,,1700886,Avedøre Skole,0
,,1700887,Avedøre Idrætscenter,5
,,37,6. BRØNDBY,15
,,1700888,Brøndbyvester Skole,0
,,1700889,Tjørnehøjhallen,0
,,1700890,Lindelundshallen,1
,,1700891,Nørregård,5
,,1700892,Kulturhuset Brønden,3
,,1700893,Ishøj Landsby,0
,,1700894,Vibeholmskolen,1
,,1700895,Gildbroskolen,0
,,1700896,Strandgårdskolen,1
,,1700897,Ishøj Bycenter,1
,,1700898,"Vallensbæk Skole, Multisalen",1
,,1700899,Egholmskolen,0
,,1700900,Pilehaveskolen,2
,,38,7. TAASTRUP,23
,,1700901,Herstedøster Skole,1
,,1700902,Egelundskolen,0
,,1700903,Herstedlund Skole,4
,,1700904,Albertslund Rådhus,0
,,1700905,Herstedvester Skole,1
,,1700906,Ole Rømer-Skolen,2
,,1700907,Parkskolen,0
,,1700908,Taastrup Kulturcenter,1
,,1700909,Rådhuset,7
,,1700910,Rønnevangshallen,3
,,1700911,Torstorp Skole,0
,,1700912,Sengeløse,0
,,1700913,Charlotteskolen,2
,,1700914,Fløng Hallen,2
,,1700915,Reerslev Skole,0
,,39,8. BALLERUP,24
,,1700916,Tapeten,3
,,1700917,Baltorpskolen - Rugvænget,7
,,1700918,Skovvejens Skole - Vest,0
,,1700919,Grantoftehallen,0
,,1700920,Idrætshallen,1
,,1700921,Skovlunde Skole - Nord,1
,,1700922,Måløv Ny Hal,2
,,1700923,Egebjerghallen,2
,,1700924,Østerhøjhallen,0
,,1700925,Nordvangskolen,0
,,1700926,Sognegården,0
,,1700927,Søndervangskolen,3
,,1700928,Vestervangskolen,2
,,1700929,Ejbyskolen,1
,,1700930,Hvissingehallen,2
,,12,NORDSJÆLLANDS STORKREDS,97
,,40,1. HELSINGØR,16
,,1700931,Helsingør Hallen,3
,,1700932,Skolen ved Gurrevej,3
,,1700933,"Laden, Gl. Vapnagård",3
,,1700934,Bølgen,0
,,1700935,Hornbæk Skole,0
,,1700936,Nygård Skole,1
,,1700937,Tikøb Skole,0
,,1700938,Kvistgård Idrætsanlæg,1
,,1700939,Snekkersten Hallen,0
,,1700940,Espergærde Bibliotek,3
,,1700941,Mørdrupskolen,2
,,41,2. FREDENSBORG,5
,,1700942,Asminderød,0
,,1700943,Fredensborg,1
,,1700944,Humlebæk,1
,,1700945,Baunebjerg,0
,,1700946,Kokkedal,1
,,1700947,Niverød,0
,,1700948,Karlebo,0
,,1700949,Nivå,0
,,1700950,Hørsholm,0
,,1700951,Usserød,1
,,1700952,Rungsted,0
,,1700953,Grønnegade,0
,,1700954,Vallerød,1
,,42,3. HILLERØD,15
,,1700955,Frederiksborgcentret,1
,,1700956,Hillerødsholmsskolen,2
,,1700957,Brødeskov,0
,,1700958,Hammersholt,0
,,1700959,Alsønderup,0
,,1700960,Ullerød,1
,,1700961,Nødebo,0
,,1700962,Gadevang,1
,,1700963,"Grønnevang Skole, Jespervej",0
,,1700964,"Grønnevang Skole, Østervang",0
,,1700965,Lille Lyngby,0
,,1700966,"Skævinge, Harløse, Strø",0
,,1700967,Gørløse,0
,,1700968,Uvelse,0
,,1700969,Blistrup,2
,,1700970,Esbønderup,2
,,1700971,Valby,0
,,1700972,Græsted,4
,,1700973,Annisse,0
,,1700974,Gilleleje,0
,,1700975,Søborg,0
,,1700976,Helsinge,0
,,1700977,Mårum,0
,,1700978,Ramløse,0
,,1700979,Vejby,2
,,1700980,Tibirke,0
,,43,4. FREDERIKSSUND,22
,,1700981,Frederikssund Midt,2
,,1700982,Frederikssund Nord,2
,,1700983,Frederikssund Syd,0
,,1700984,Skibby,3
,,1700985,Jægerspris,2
,,1700986,Slangerup,3
,,1700987,Hundested,2
,,1700988,Melby,1
,,1700989,Enghaven,0
,,1700990,Frederiksværk,6
,,1700991,Ølsted,1
,,44,5. EGEDAL,21
,,1700992,Værløse,2
,,1700993,Hareskov,1
,,1700994,Søndersø,0
,,1700995,Jonstrup,0
,,1700996,Stavnsholt,0
,,1700997,Solvang,2
,,1700998,Paltholm,2
,,1700999,Ledøje Forsamlingshus,0
,,1701000,Ledøje-Smørum Idrætscenter,1
,,1701001,Stenløse,5
,,1701002,Veksø,0
,,1701003,Ganløse,1
,,1701004,Slagslunde,1
,,1701005,Toftehøjskolen,3
,,1701006,Stengårdsskolen,1
,,1701007,Bækkegårdsskolen,2
,,45,6. RUDERSDAL,18
,,1701008,Blovstrød,1
,,1701009,Skovvang,1
,,1701010,Lillerød,0
,,1701011,Lynge,2
,,1701012,Ravnsholt,0
,,1701013,Birkerød,1
,,1701014,Ny Holte,0
,,1701015,Nærum,6
,,1701016,Sjælsø,4
,,1701017,Skovly,0
,,1701018,Toftevang,0
,,1701019,Trørød,2
,,1701020,Vangebo,0
,,1701021,Vedbæk,1
,,13,BORNHOLMS STORKREDS,10
,,46,1. RØNNE,5
,,1701022,Klemensker,1
,,1701023,Rønne,4
,,1701024,Hasle,0
,,47,2. AAKIRKEBY,5
,,1701025,Allinge,0
,,1701026,Østermarie,0
,,1701027,Svaneke,0
,,1701028,Nexø,2
,,1701029,Pedersker,0
,,1701030,Aakirkeby,3
,,1701031,Christiansø,0
,,8,SJÆLLAND-SYDDANMARK,553
,,14,SJÆLLANDS STORKREDS,223
,,48,1. LOLLAND,22
,,1701032,Errindlev,1
,,1701033,Holeby,4
,,1701034,Sandby,0
,,1701035,Søllested,0
,,1701036,Maribo,2
,,1701037,Askø,0
,,1701038,Østofte,4
,,1701039,Nakskov Vest,4
,,1701040,Nakskov Øst,4
,,1701041,Birket,0
,,1701042,Fejø,0
,,1701043,Femø,0
,,1701044,Horslunde,1
,,1701045,Dannemare,0
,,1701046,Rødby,2
,,1701047,Rødbyhavn,0
,,49,2. GULDBORGSUND,22
,,1701048,Byen,3
,,1701049,Østerbro,3
,,1701050,Lindeskov,0
,,1701051,Ejegod,5
,,1701052,Kraghave,0
,,1701053,Toreby,2
,,1701054,Sundby,0
,,1701055,Nysted,0
,,1701056,Øster Ulslev,0
,,1701057,Nørre Alslev,0
,,1701058,Nørre Vedby,0
,,1701059,Eskilstrup,3
,,1701060,Sakskøbing,2
,,1701061,Majbølle,0
,,1701062,Våbensted,0
,,1701063,Stubbekøbing,3
,,1701064,Horreby,0
,,1701065,Idestrup,0
,,1701066,Væggerløse,1
,,1701067,Gedser,0
,,50,3. VORDINGBORG,17
,,1701068,Vordingborg,1
,,1701069,Masnedsund,6
,,1701070,Nyråd,0
,,1701071,Kastrup,0
,,1701072,Bårse,2
,,1701073,Lundby,1
,,1701074,Ørslev,1
,,1701075,Stege,1
,,1701076,Østmøn,0
,,1701077,Vestmøn,0
,,1701078,Bogø,0
,,1701079,Præstø,2
,,1701080,Allerslev,0
,,1701081,Jungshoved,1
,,1701082,Mern,1
,,1701083,Kalvehave,1
,,1701084,Stensved,0
,,51,4. NÆSTVED,11
,,1701085,Fuglebjerg,0
,,1701086,Everdrup,0
,,1701087,Grønbro Hallen,0
,,1701088,Fladså Hallen,1
,,1701089,Tybjerg,0
,,1701090,Tappernøje,0
,,1701091,Hammer - Vester Egesborg,0
,,1701092,Fensmark,0
,,1701093,Holme-Olstrup,0
,,1701094,Toksværd,0
,,1701095,Glumsø,1
,,1701096,Sandby,0
,,1701097,Skelby,0
,,1701098,Herlufmagle,1
,,1701099,Lille Næstved Skole - Karrebæk,0
,,1701100,Grønnegades Kaserne,2
,,1701101,Ellebækskolen - Kildemark,1
,,1701102,Arena Næstved,2
,,1701103,Kobberbakkeskolen - Sct. Jørge,1
,,1701104,Ellebækskolen - Kalbyris,0
,,1701105,Lille Næstved Skole - Herlufsh,2
,,1701106,Herlufsholmhallen,0
,,1701107,Kobberbakkeskolen - Sydby,0
,,1701108,Kobberbakkeskolen - Rønnebæk,0
,,1701109,Lille Næstved Skole - Hyllinge,0
,,1701110,Lille Næstved Skole - Karrebæk,0
,,52,5. FAXE,14
,,1701111,Haslev 01,0
,,1701112,Haslev 02,2
,,1701113,Faxe,7
,,1701114,Hylleholt,1
,,1701115,Karise,1
,,1701116,Dalby,0
,,1701117,Rønnede,0
,,1701118,Hårlevhallen,1
,,1701119,Strøbyhallen,2
,,1701120,Stevnshallen,0
,,1701121,Sydstevnshallen,0
,,53,6. KØGE,30
,,1701122,Køge By - Midt,0
,,1701123,Køge By - Vest,1
,,1701124,Lellinge,0
,,1701125,Højelse / Lille Skensved,0
,,1701126,Ølby,2
,,1701127,Ølsemagle,2
,,1701128,Herfølge,0
,,1701129,Alkestrup,0
,,1701130,Hastrup,2
,,1701131,Køge By - Nord,1
,,1701132,Herfølge - Syd,1
,,1701133,Borup,2
,,1701134,Ejby,2
,,1701135,Gørslev,1
,,1701136,Bjæverskov,1
,,1701137,Vemmedrup,1
,,1701138,Hyllinge-Lyndby,1
,,1701139,Rye,0
,,1701140,Sæby-Gershøj,0
,,1701141,Sonnerup,1
,,1701142,Glim,1
,,1701143,Hvalsø,2
,,1701144,Kr.Såby,4
,,1701145,Gevninge,0
,,1701146,Lejre,0
,,1701147,Osted,5
,,54,7. GREVE,20
,,1701148,Arenaskolen,2
,,1701149,Krogårdskolen,0
,,1701150,Holmeagerskolen,6
,,1701151,Mosedeskolen,1
,,1701152,Karlslunde Hallerne,3
,,1701153,Tune Hallerne,1
,,1701154,Hundige Hallen,3
,,1701155,Havdrup Idrætscenter,1
,,1701156,Munkekærhallen,2
,,1701157,Solrød Idrætscenter,1
,,55,8. ROSKILDE,18
,,1701158,Roskilde Bymidte,0
,,1701159,Klostermarken,1
,,1701160,Sankt Jørgen,6
,,1701161,Hedegårdene,4
,,1701162,Østervang,0
,,1701163,Himmelev,1
,,1701164,Svogerslev,0
,,1701165,Vindinge,1
,,1701166,Vor Frue,0
,,1701167,Æblehaven,1
,,1701168,Gundsølille,2
,,1701169,Jyllinge,2
,,1701170,Gundsømagle,0
,,1701171,Baunehøj,0
,,1701172,Gadstrup,0
,,1701173,Viby,0
,,1701174,Snoldelev,0
,,1701175,Dåstrup,0
,,1701176,Trekroner,0
,,56,9. HOLBÆK,9
,,1701177,Holbæk Øst,1
,,1701178,Holbæk Vest,0
,,1701179,Holbæk Midt,1
,,1701180,Vipperød,0
,,1701181,Tuse,0
,,1701182,Udby,0
,,1701183,Tølløse,2
,,1701184,St. Merløse,1
,,1701185,Regstrup,2
,,1701186,Undløse,0
,,1701187,Jyderup,2
,,1701188,Mørkøv,0
,,1701189,Svinninge,0
,,1701190,Gislinge,0
,,1701191,Orø,0
,,57,10. KALUNDBORG,27
,,1701192,Asnæs,0
,,1701193,Fårevejle,1
,,1701194,Grevinge,1
,,1701195,Hørve,3
,,1701196,Odden,0
,,1701197,Vig,2
,,1701198,Nykøbing,2
,,1701199,Rørvig,1
,,1701200,Egebjerg,1
,,1701201,Højby,0
,,1701202,Lumsås,0
,,1701203,Nr. Asmindrup,0
,,1701204,Snertinge,2
,,1701205,Sejerø,0
,,1701206,Svebølle,0
,,1701207,Gørlev,3
,,1701208,Kr. Helsinge,2
,,1701209,Reersø,0
,,1701210,Svallerup,0
,,1701211,Ubby,1
,,1701212,Høng,1
,,1701213,Buerup,0
,,1701214,Gierslev,0
,,1701215,Kalundborghallen,0
,,1701216,Rynkevang,0
,,1701217,Tømmerup,0
,,1701218,Årby-Rørby,2
,,1701219,Raklev,2
,,1701220,Røsnæs,0
,,1701221,Ulshøj,3
,,58,11. RINGSTED,21
,,1701222,Ringsted Nørretorv,6
,,1701223,Bringstrup,0
,,1701224,Gyrstinge,0
,,1701225,Benløse,0
,,1701226,Haraldsted,0
,,1701227,Ringsted Dagmarskolen,0
,,1701228,Jystrup,0
,,1701229,Kværkeby,1
,,1701230,Vetterslev,1
,,1701231,Sneslev,0
,,1701232,Nordrup,4
,,1701233,Vigersted,0
,,1701234,Ørslev,0
,,1701235,Dianalund,2
,,1701236,Ruds Vedby,1
,,1701237,Alsted Fjenneslev,1
,,1701238,Sorø,3
,,1701239,Frederiksberg,0
,,1701240,Pedersborg,1
,,1701241,Stenlille,1
,,59,12. SLAGELSE,12
,,1701242,Dalmose,1
,,1701243,Flakkebjerg,0
,,1701244,Slots Bjergby,1
,,1701245,Sørbymagle,0
,,1701246,Korsør Søndre Bydel,0
,,1701247,Korsør Nordre Bydel,0
,,1701248,Tårnborg,1
,,1701249,Vemmelev,0
,,1701250,Søndermark,1
,,1701251,Rude,0
,,1701252,Skælskør Vest,0
,,1701253,Agersø,0
,,1701254,Boeslunde,0
,,1701255,Eggeslevmagle,0
,,1701256,Skælskør Øst,1
,,1701257,Magleby,0
,,1701258,Omø,0
,,1701259,Tjæreby,0
,,1701260,Slagelse Hallen,4
,,1701261,Antvorskov,1
,,1701262,Vesthallen,0
,,1701263,Nordhallen,2
,,1701264,Vestermose,0
,,1701265,Stillinge,0
,,1701266,Havrebjerg,0
,,15,FYNS STORKREDS,138
,,60,1. ODENSE ØST,14
,,1701267,Skt. Jørgens Hallen,5
,,1701268,Sct. Hans Skole,2
,,1701269,Risingskolen,3
,,1701270,Munkebjergskolen,1
,,1701271,Ejerslykkeskolen,1
,,1701272,Agedrup Skole,1
,,1701273,Fjordager-Hallen,0
,,1701274,Fraugde Fritidscenter,0
,,1701275,Camp U,0
,,1701276,UngOdense (Tidl.Bækholmskolen),1
,,61,2. ODENSE VEST,22
,,1701277,Seniorhus Odense,5
,,1701278,CSV-Skolen,9
,,1701279,Lumby Skole,0
,,1701280,Stige Skole,0
,,1701281,Spurvelundskolen,1
,,1701282,Kroggårdsskolen,1
,,1701283,Tarup Skole,4
,,1701284,Paarup Hallen,0
,,1701285,Korup Skole,2
,,1701286,Ubberud Kultur & Bevægelseshus,0
,,62,3. ODENSE SYD,22
,,1701287,Rådhuset,4
,,1701288,Sct. Knuds Gymnasium,0
,,1701289,Rosengårdskolen,5
,,1701290,Sanderumhallen,6
,,1701291,Rasmus Rask-Skolen,1
,,1701292,Tingløkkeskolen,3
,,1701293,Dalumskolen,2
,,1701294,Skt. Klemensskolen,1
,,1701295,Fangel Forsamlingshus,0
,,1701296,Højby Skole,0
,,63,4. ASSENS,16
,,1701297,Assens,3
,,1701298,Ebberup,2
,,1701299,Turup,0
,,1701300,Salbrovad,0
,,1701301,Helnæs,0
,,1701302,Køng,0
,,1701303,Glamsbjerg,0
,,1701304,Flemløse,2
,,1701305,Søllested,0
,,1701306,Ørsted,0
,,1701307,Dreslette,0
,,1701308,Haarby,1
,,1701309,Jordløse,1
,,1701310,Brylle,1
,,1701311,Tommerup,1
,,1701312,Tommerup St,0
,,1701313,Verninge,0
,,1701314,Nårup,0
,,1701315,Vissenbjerg,1
,,1701316,Aarup,4
,,1701317,Kerte,0
,,1701318,Orte,0
,,1701319,Rørup,0
,,64,5. MIDDELFART,20
,,1701320,Middelfart V,2
,,1701321,Middelfart Ø,0
,,1701322,Strib,1
,,1701323,Hyllehøj,2
,,1701324,Aulby,0
,,1701325,Nørre Aaby,0
,,1701326,Baaring,0
,,1701327,Ejby,0
,,1701328,Gelsted,2
,,1701329,Brenderup,3
,,1701330,Fjelsted/Harndrup,0
,,1701331,Bogense,2
,,1701332,Klinte,0
,,1701333,Kongslund,0
,,1701334,Horsebæk,1
,,1701335,Krogsbølle,0
,,1701336,Otterup,2
,,1701337,Løkkemark,1
,,1701338,Skovløkke,0
,,1701339,Veflinge,2
,,1701340,Hårslev,1
,,1701341,Morud,0
,,1701342,Særslev,0
,,1701343,Søndersø,1
,,65,6. NYBORG,7
,,1701344,Mesinge,1
,,1701345,Kerteminde 1,0
,,1701346,Nymarken,0
,,1701347,Marslev,1
,,1701348,Langeskov,1
,,1701349,Munkebo,2
,,1701350,Aunslevhallen,0
,,1701351,Nyborghallen,0
,,1701352,Bastionen,0
,,1701353,Vindinge Forsamlingshus,1
,,1701354,"Langå, Svindinge Og Øksendrup",0
,,1701355,Ullerslev,0
,,1701356,Ellinge,0
,,1701357,Skellerup,0
,,1701358,Langtved,0
,,1701359,Ørbæk,0
,,1701360,Frørup Og Tårup,0
,,1701361,Ellested Og Herrested,1
,,1701362,Kullerup Og Refsvindinge,0
,,66,7. SVENDBORG,27
,,1701363,Byen,5
,,1701364,Nordre,4
,,1701365,Østre,1
,,1701366,Bregninge,2
,,1701367,Drejø,1
,,1701368,Egense,1
,,1701369,Bjerreby/Landet,0
,,1701370,Skårup,0
,,1701371,Thurø,2
,,1701372,Tved,1
,,1701373,Kirkeby,0
,,1701374,Ollerup,1
,,1701375,Stenstrup,2
,,1701376,V.Skerninge,1
,,1701377,Gudbjerg,0
,,1701378,Gudme,1
,,1701379,Hesselager,1
,,1701380,Oure,0
,,1701381,Bagenkop,0
,,1701382,Humble,0
,,1701383,Lindelse,0
,,1701384,Rudkøbing,4
,,1701385,Strynø,0
,,1701386,Tullebølle,0
,,1701387,Lejbølle,0
,,1701388,Hou,0
,,67,8. FAABORG,10
,,1701389,Allested-Vejle,0
,,1701390,Brobyværk,0
,,1701391,Nørre Broby,0
,,1701392,Vester Hæsinge,0
,,1701393,Avernakø,0
,,1701394,Faaborg,6
,,1701395,Horne,0
,,1701396,Korinth,1
,,1701397,Lyø,0
,,1701398,Svanninge,0
,,1701399,Vester Aaby,0
,,1701400,Espe,0
,,1701401,Hillerslev,0
,,1701402,Ringe,3
,,1701403,Søllinge,0
,,1701404,Gislev,0
,,1701405,Kværndrup,0
,,1701406,Ryslinge,0
,,1701407,Nr. Lyndelse,0
,,1701408,Ferritslev,0
,,1701409,Årslev,0
,,1701410,Marstal,0
,,1701411,Ærøskøbing,0
,,1701412,Søby,0
,,16,SYDJYLLANDS STORKREDS,192
,,68,1. SØNDERBORG,24
,,1701413,Nordborg,0
,,1701414,Havnbjerg,1
,,1701415,Egen,0
,,1701416,Fynshav,4
,,1701417,Augustenborg,4
,,1701418,Hørup,0
,,1701419,Sydals,0
,,1701420,Kegnæs,0
,,1701421,"Humlehøj, Sønderborg",4
,,1701422,"Sønderskov, Sønderborg",2
,,1701423,"Det gamle bibliotek, Sønderbor",5
,,1701424,Dybbøl,1
,,1701425,Vester Sottrup,0
,,1701426,Ullerup,3
,,1701427,Broager,0
,,1701428,Gråsten,0
,,1701429,Kværs,0
,,69,2. AABENRAA,17
,,1701430,Hovslund,0
,,1701431,Hellevad,0
,,1701432,Rødekro,0
,,1701433,Løjt,1
,,1701434,Hjordkær,1
,,1701435,Ravsted,1
,,1701436,Bolderslev,0
,,1701437,Ensted,0
,,1701438,Felsted,1
,,1701439,Varnæs,0
,,1701440,Bylderup,0
,,1701441,Tinglev,0
,,1701442,Kliplev,1
,,1701443,Kruså,0
,,1701444,Padborg,6
,,1701445,Aabenraa Midt,3
,,1701446,Aabenraa Syd,0
,,1701447,Aabenraa Nord,3
,,70,3. TØNDER,6
,,1701448,Bredebro,0
,,1701449,Ballum,0
,,1701450,Visby,0
,,1701451,Højer,0
,,1701452,Sdr. Sejerslev,0
,,1701453,Møgeltønder,0
,,1701454,Løgumkloster,1
,,1701455,Nr. Løgum,0
,,1701456,Bedsted,0
,,1701457,Øster Højst,0
,,1701458,Agerskov,0
,,1701459,Arrild,0
,,1701460,Branderup,0
,,1701461,Døstrup,1
,,1701462,Toftlund,3
,,1701463,Brøns,0
,,1701464,Tønder,1
,,1701465,Abild,0
,,1701466,Hostrup,0
,,1701467,Rømø,0
,,1701468,Skærbæk,0
,,1701469,Vodder,0
,,71,4. ESBJERG BY,29
,,1701470,Esbjerg Rådhus,12
,,1701471,Skovbo,1
,,1701472,Rørkjær,0
,,1701473,Jerne,4
,,1701474,Boldesager,4
,,1701475,Østerbyen,3
,,1701476,Gjesing,0
,,1701477,Sædding,3
,,1701478,Kvaglund,0
,,1701479,Ådalen,1
,,1701480,Grønlandsparken,1
,,1701481,Nordby,0
,,1701482,Sønderho,0
,,72,5. ESBJERG OMEGN,15
,,1701483,Skads,0
,,1701484,Bryndum,0
,,1701485,Hjerting,1
,,1701486,Guldager,0
,,1701487,Tjæreborg,0
,,1701488,Sønderris,1
,,1701489,Bramming,2
,,1701490,Ribe,8
,,1701491,Egebæk-Hviding,2
,,1701492,Gredstedbro,1
,,1701493,Mandø,0
,,1701494,Høm,0
,,1701495,Gørding,0
,,73,6. VARDE,6
,,1701496,Varde By,3
,,1701497,Sig,0
,,1701498,Billum,0
,,1701499,Tinghøj,0
,,1701500,Alslev,0
,,1701501,Horne,0
,,1701502,Janderup,0
,,1701503,Lunde,0
,,1701504,Nørre Nebel,1
,,1701505,Henne,0
,,1701506,Outrup,0
,,1701507,Oksbøl,0
,,1701508,Blåvand,0
,,1701509,Årre,0
,,1701510,Agerbæk,0
,,1701511,Fåborg,0
,,1701512,Næsbjerg,0
,,1701513,Starup,0
,,1701514,Nordenskov,0
,,1701515,Ølgod,1
,,1701516,Tistrup,0
,,1701517,Ansager,1
,,1701518,Skovlund,0
,,74,7. VEJEN,10
,,1701519,Billund,0
,,1701520,Sdr. Omme,1
,,1701521,Vorbasse,1
,,1701522,Filskov,0
,,1701523,St./Krogager,0
,,1701524,Grindsted,3
,,1701525,Hejnsvig,0
,,1701526,Brørup,1
,,1701527,Lindknud,0
,,1701528,Holsted,0
,,1701529,Føvling,0
,,1701530,Glejbjerg,0
,,1701531,Hovborg,0
,,1701532,Rødding,1
,,1701533,Sdr. Hygum,0
,,1701534,Jels,0
,,1701535,Lintrup,0
,,1701536,Skodborg,1
,,1701537,Københoved,0
,,1701538,Øster Lindet,0
,,1701539,Vejen,1
,,1701540,Læborg,0
,,1701541,Askov-Malt,0
,,1701542,Andst,1
,,1701543,Gesten,0
,,1701544,Bække,0
,,75,8. VEJLE NORD,11
,,1701545,Skibet Hallen Nord,0
,,1701546,Give Nord,0
,,1701547,Thyregod Nord,0
,,1701548,Gadbjerg Nord,2
,,1701549,Givskud Nord,1
,,1701550,Grønbjerg Nord,0
,,1701551,Lindeballe Nord,0
,,1701552,Øster Nykirke Nord,0
,,1701553,Jelling Nord,0
,,1701554,Kollerup-Sandvad Nord,3
,,1701555,Grejs Nord,0
,,1701556,Bredsten Nord,1
,,1701557,Nørup Nord,2
,,1701558,Vandel Nord,1
